Date,Event Name,Event Region,Event Type,Division,Match Type,Match Number,Red 1,Red 2,Red 3,Blue 1,Blue 2,Blue 3,Red 1: No Show (1) Disqualified (2),Red 2: No Show (1) Disqualified (2),Red 3: No Show (1) Disqualified (2),Blue 1: No Show (1) Disqualified (2),Blue 2: No Show (1) Disqualified (2),Blue 3: No Show (1) Disqualified (2),Red 1 Surrogate,Red 2 Surrogate,Red 3 Surrogate,Blue 1 Surrogate,Blue 2 Surrogate,Blue 3 Surrogate,Match Saved,AUTO Period Robot 1 Placement,AUTO Period Robot 2 Placement,AUTO Period Rescue Beacons,AUTO Period Climbers in Shelter,TELE Robot 1 Placement,TELE Robot 2 Placement,TELE Floor Goal,TELE High Goal,TELE Low Goal,TELE Mid Goal,TELE Climbers in Shelter,TELE Zip Line,END All Clear Signal,END Robot on Pull Up Bar,Minor Penalty incurred,Major Penalty incurred,Minor Penalty Awarded,Major Penalty Awarded,AUTO Period Robot 1 Placement,AUTO Period Robot 2 Placement,AUTO Period Rescue Beacons,AUTO Period Climbers in Shelter,TELE Robot 1 Placement,TELE Robot 2 Placement,TELE Floor Goal,TELE High Goal,TELE Low Goal,TELE Mid Goal,TELE Climbers in Shelter,TELE Zip Line,END All Clear Signal,END Robot on Pull Up Bar,Minor Penalty incurred,Major Penalty Incurred,Minor Penalty Awarded,Major Penalty Awarded
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,31,5044,7814,0,9879,5180,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,7,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,6,3,10,0,0,0,2,2,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,32,7366,5395,0,10641,10368,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,8,0,3,0,0,1,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,33,4250,6780,0,8825,3677,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,3,0,0,12,2,2,0,1,0,0,0,0,0,0,0,0,0,3,3,0,1,0,2,0,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,34,9847,4281,0,5553,9386,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,5,8,0,0,0,1,2,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,35,8373,5150,0,6735,9826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,5,6,0,0,8,0,0,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,36,7163,6144,0,7452,7172,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,2,0,1,0,0,2,1,1,0,0,0,0,0,2,0,0,4,3,9,9,1,0,1,1,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,37,4378,6973,0,8866,9898,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,5,3,5,0,3,0,0,1,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,38,10380,7242,0,5141,6238,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,4,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4,14,0,2,0,1,1,0,0,0,1,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,39,10355,10259,0,4224,10090,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,6,3,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,3,1,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,40,4155,7523,0,10052,10156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,11,0,3,3,2,0,0,1,0,0,0,0,0,4,0,0,4,5,9,0,0,0,1,2,1,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,41,7366,8825,0,9879,5553,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,1,0,0,0,1,1,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,42,6973,9386,0,7172,5395,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,1,0,1,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,43,10380,8866,0,5150,3677,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,6,5,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,2,0,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,44,7163,4378,0,5180,4224,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,4,5,12,0,0,0,4,2,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,45,6238,7452,0,10052,4281,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,1,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,46,6780,10368,0,9898,10090,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,0,3,0,2,1,1,1,0,0,0,0,0,0,0,0,4,5,5,0,3,0,2,1,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,47,6735,7242,0,5044,10259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,10,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,48,10156,5141,0,10355,8373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,6,14,0,0,0,0,3,0,1,1,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,49,6144,10641,0,7523,7814,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,3,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,6,0,5,0,0,0,2,1,0,1,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,50,4155,9826,0,9847,4250,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,7,0,9,2,0,2,0,0,0,0,0,0,0,1,0,0,6,0,6,0,0,8,2,2,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,3,11,7172,4250,7242,5395,6973,9879,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,6,3,9,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,2,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,3,12,7172,4250,7242,5395,6973,9879,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,5,0,10,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,3,21,7523,6780,10380,8373,7163,10156,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,3,0,2,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,3,22,7523,6780,10380,8373,7163,10156,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,6,10,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,1,1,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,4,1,7172,4250,7242,8373,7163,10156,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,4,10,0,8,0,2,0,0,0,0,0,0,3,0,0,0,6,0,12,0,0,0,0,2,2,1,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,4,2,7172,4250,7242,8373,7163,10156,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,5,5,0,13,0,3,0,1,0,0,0,0,5,3,0,0,0,0,6,0,0,0,1,3,1,2,0,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,1,9851,7187,0,8007,9123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,3,19,0,0,0,2,1,0,0,4,0,0,0,0,1,1,2,4,4,15,0,0,0,2,1,0,0,0,0,4,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,2,8371,7503,0,3633,9780,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,9,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,3,0,3,0,0,0,4,1,0,0,1,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,3,7013,8466,0,5266,8132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,2,6,0,9,1,2,1,0,0,0,0,0,3,0,0,0,6,3,9,0,0,1,0,0,0,0,0,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,4,3093,8045,0,8610,8590,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,12,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,3,5,0,5,3,1,2,0,1,2,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,5,6833,6476,0,7604,8063,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,5,18,0,0,0,3,0,0,0,3,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,6,8720,9123,0,4560,8371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,1,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,7,8063,8007,0,3093,3633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,2,0,0,0,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,8,8132,7187,0,8610,8720,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,6,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5,2,0,0,0,3,0,2,0,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,9,4560,9780,0,5266,6476,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,4,0,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,3,0,2,2,0,1,1,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,10,7604,7013,0,7503,8045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,6,3,0,8,2,3,1,1,0,0,2,0,0,2,0,0,3,0,13,0,0,0,1,3,0,1,2,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,11,8590,6833,0,9851,8466,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,6,10,0,6,0,2,1,0,0,1,0,0,0,1,0,0,0,0,6,11,0,4,5,2,3,1,1,0,0,1,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,12,6476,9123,0,8610,7013,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,0,1,1,0,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,13,9780,8045,0,8466,8063,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,6,11,0,0,6,2,2,1,0,0,0,0,0,0,0,0,0,0,5,9,0,0,7,4,1,0,1,0,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,14,8132,9851,0,7503,4560,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,12,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,4,3,0,0,0,2,1,0,0,1,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,15,6833,8371,0,3093,7187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,16,8720,3633,0,8590,7604,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,10,0,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,2,1,0,0,0,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,17,8007,8610,0,5266,8371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,18,4560,7604,0,8466,7187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,6,17,1,0,5,0,2,0,0,0,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,19,8063,8590,0,9123,8132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,8,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,20,8045,3633,0,9851,5266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,3,1,0,0,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,21,8007,7013,0,6833,9780,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,6,6,4,0,3,2,3,1,0,0,0,1,1,0,0,0,0,3,5,4,0,0,8,1,1,0,0,1,1,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,22,7503,3093,0,8720,6476,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,5,0,0,0,2,3,1,1,0,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,23,3633,8610,0,4560,6833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,2,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,1,0,0,1,0,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,24,8132,6476,0,8007,8045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,2,2,0,0,2,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,25,8063,9851,0,8720,7013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,21,0,0,0,2,3,0,1,7,0,1,0,0,1,0,2,0,0,4,3,0,7,4,2,1,2,1,0,7,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,26,9123,9780,0,7604,3093,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,0,5,2,2,0,1,1,0,0,0,0,0,0,0,5,5,9,0,0,0,1,2,0,0,0,0,1,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,27,7503,5266,0,7187,8590,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,6,0,2,1,0,0,0,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,1,28,8466,6476,0,8371,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,5,5,2,2,0,1,2,0,0,0,0,2,0,0,4,6,5,0,0,3,0,2,0,0,0,0,2,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,3,11,7013,8466,9851,3633,8045,5266,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0,1,6,0,3,3,2,0,1,0,0,0,1,0,0,0,0,3,0,6,0,0,1,4,1,1,1,0,1,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,3,12,7013,8466,9851,3633,8045,5266,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,4,5,1,0,6,4,1,1,1,1,0,2,0,0,2,1,0,6,0,6,0,0,0,1,1,0,1,2,0,1,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,3,21,8720,8007,8610,8063,9780,9123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,2,1,1,3,0,2,0,0,0,0,0,4,0,13,0,0,4,0,1,0,1,2,0,3,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,3,22,8720,8007,8610,8063,9780,9123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,12,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,6,17,0,0,4,4,0,0,0,0,0,1,1
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,3,23,8720,8007,8610,8063,9780,9123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,7,2,0,0,2,1,0,0,3,0,0,0,0,1,0,0,0,0,8,0,0,0,0,1,0,1,0,0,3,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,4,1,7013,8466,9851,8720,8007,8610,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,5,0,8,3,3,1,2,0,0,0,0,2,0,0,0,0,4,1,0,0,1,2,0,1,0,0,0,0,0
2/28/2016,Oregon State Championship - Tech,Oregon,Championship Tournament,1,4,2,7013,8466,9851,8720,8007,8610,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,4,3,0,0,10,4,2,1,1,0,0,2,0,1,0,0,2,0,0,3,2,0,0,2,2,1,2,2,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,1,7776,7750,0,4143,4855,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,8,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,4,0,5,10,0,4,2,2,0,1,0,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,2,3058,7333,0,7474,9907,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,12,0,0,0,2,0,0,0,1,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,3,8372,7878,0,6930,7939,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,5,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,7,0,3,0,1,0,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,4,10060,6590,0,8173,10485,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4,2,0,0,0,0,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,5,750,9774,0,8176,9769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6,0,9,0,1,3,0,0,0,0,0,0,0,1,0,0,5,6,3,0,0,4,0,1,0,0,0,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,6,8949,10060,0,7875,8372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,6,0,10,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,5,5,4,7,0,0,0,1,0,0,0,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,7,7333,7750,0,750,6590,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,6,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,2,0,0,0,0,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,8,8176,4855,0,3058,7875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,6,11,0,6,0,2,0,0,0,0,0,0,0,1,0,0,0,5,2,0,0,3,0,3,0,1,0,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,9,7474,8173,0,7776,7939,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,10,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,3,1,1,0,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,10,10485,8949,0,9774,7878,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,6,5,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,14,0,9,0,2,0,0,0,0,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,11,9907,9769,0,4143,6930,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,6,5,0,0,0,2,2,1,0,0,0,4,0,0,0,0,0,0,6,3,8,0,6,0,3,0,1,4,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,12,4855,8173,0,7333,8949,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,4,4,5,13,0,0,4,1,0,0,1,0,0,0,0,1,1,2,0,6,6,0,0,0,2,3,0,0,0,0,1,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,13,6930,10485,0,3058,7750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,4,1,0,3,10,2,0,0,0,0,0,0,0,0,1,0,2,5,0,7,0,0,0,2,2,0,1,0,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,14,4143,8176,0,7474,7878,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,8,8,0,2,0,2,0,1,1,0,0,0,0,0,0,0,3,6,6,0,0,1,0,0,0,0,0,0,1,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,15,7776,750,0,9907,8372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,12,0,0,0,2,2,1,1,0,0,0,0,0,2,0,2,3,0,3,0,0,0,4,3,0,1,0,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,16,6590,7875,0,9769,7939,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,5,7,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0,4,7,0,0,0,1,1,0,0,0,0,3,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,17,9774,4143,0,10060,3058,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,6,6,0,0,0,0,1,0,0,2,0,0,1,0,0,0,5,10,0,0,0,2,1,1,1,2,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,18,7474,6930,0,6590,8949,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,4,0,0,5,0,1,0,0,1,0,0,0,0,1,0,2,5,6,3,0,0,0,4,2,0,0,0,0,1,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,19,7750,8372,0,8173,9769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,3,0,0,0,0,2,0,1,0,0,0,0,0,1,0,2,4,6,0,0,0,0,4,1,0,0,0,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,20,7333,7776,0,9774,7875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,5,7,0,11,4,1,2,0,0,0,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,21,7878,750,0,4855,10060,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,6,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,4,7,12,0,0,2,2,1,1,0,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,22,7939,10485,0,8176,9907,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,23,3058,6590,0,7878,7776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,5,8,0,0,0,3,3,0,1,0,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,24,7474,9774,0,4855,8372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,8,0,7,8,1,0,0,0,0,0,0,0,1,0,0,2,4,5,3,12,0,0,4,2,0,0,0,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,25,8176,10060,0,7333,6930,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,3,0,1,0,0,0,0
2/28/2016,Oregon State Championship - Timber,Oregon,Championship Tournament,2,1,26,4143,7875,0,8173,750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,5,8,0,4,0,3,0,1,3,0,0,0,0,0,0,0,4,5,5,0,0,0,3,1,0,0,0,0,3,0
